meter_name,read_at,unit,value
Submeter - UBI: Building NP - Solar generated - Device 1813,31/12/2020 00:00:00 +1100,kWh,148.1
Submeter - UBI: Building NP - Solar generated - Device 1813,01/01/2021 00:00:00 +1100,kWh,165.01
Submeter - UBI: Building NP - Solar generated - Device 1813,02/01/2021 00:00:00 +1100,kWh,98.19
Submeter - UBI: Building NP - Solar generated - Device 1813,03/01/2021 00:00:00 +1100,kWh,123.7
Submeter - UBI: Building NP - Solar generated - Device 1813,04/01/2021 00:00:00 +1100,kWh,115.3
Submeter - UBI: Building NP - Solar generated - Device 1813,05/01/2021 00:00:00 +1100,kWh,126.3
Submeter - UBI: Building NP - Solar generated - Device 1813,06/01/2021 00:00:00 +1100,kWh,146.8
Submeter - UBI: Building NP - Solar generated - Device 1813,07/01/2021 00:00:00 +1100,kWh,210.51
Submeter - UBI: Building NP - Solar generated - Device 1813,08/01/2021 00:00:00 +1100,kWh,248.49
Submeter - UBI: Building NP - Solar generated - Device 1813,09/01/2021 00:00:00 +1100,kWh,241.3
Submeter - UBI: Building NP - Solar generated - Device 1813,10/01/2021 00:00:00 +1100,kWh,234.0
Submeter - UBI: Building NP - Solar generated - Device 1813,11/01/2021 00:00:00 +1100,kWh,186.61
Submeter - UBI: Building NP - Solar generated - Device 1813,12/01/2021 00:00:00 +1100,kWh,224.89
Submeter - UBI: Building NP - Solar generated - Device 1813,13/01/2021 00:00:00 +1100,kWh,170.1
Submeter - UBI: Building NP - Solar generated - Device 1813,14/01/2021 00:00:00 +1100,kWh,142.1
Submeter - UBI: Building NP - Solar generated - Device 1813,15/01/2021 00:00:00 +1100,kWh,174.91
Submeter - UBI: Building NP - Solar generated - Device 1813,16/01/2021 00:00:00 +1100,kWh,160.89
Submeter - UBI: Building NP - Solar generated - Device 1813,17/01/2021 00:00:00 +1100,kWh,215.0
Submeter - UBI: Building NP - Solar generated - Device 1813,18/01/2021 00:00:00 +1100,kWh,197.3
Submeter - UBI: Building NP - Solar generated - Device 1813,19/01/2021 00:00:00 +1100,kWh,195.4
Submeter - UBI: Building NP - Solar generated - Device 1813,20/01/2021 00:00:00 +1100,kWh,244.8
Submeter - UBI: Building NP - Solar generated - Device 1813,21/01/2021 00:00:00 +1100,kWh,234.5
Submeter - UBI: Building NP - Solar generated - Device 1813,22/01/2021 00:00:00 +1100,kWh,219.8
Submeter - UBI: Building NP - Solar generated - Device 1813,23/01/2021 00:00:00 +1100,kWh,228.6
Submeter - UBI: Building NP - Solar generated - Device 1813,24/01/2021 00:00:00 +1100,kWh,168.6
Submeter - UBI: Building NP - Solar generated - Device 1813,25/01/2021 00:00:00 +1100,kWh,111.7
Submeter - UBI: Building NP - Solar generated - Device 1813,26/01/2021 00:00:00 +1100,kWh,112.5
Submeter - UBI: Building NP - Solar generated - Device 1813,27/01/2021 00:00:00 +1100,kWh,210.5
Submeter - UBI: Building NP - Solar generated - Device 1813,28/01/2021 00:00:00 +1100,kWh,111.5
Submeter - UBI: Building NP - Solar generated - Device 1813,29/01/2021 00:00:00 +1100,kWh,72.0
Submeter - UBI: Building NP - Solar generated - Device 1813,30/01/2021 00:00:00 +1100,kWh,175.5
Submeter - UBI: Building NP - Solar generated - Device 1813,31/01/2021 00:00:00 +1100,kWh,185.9
Submeter - UBI: Building NP - Solar generated - Device 1813,01/02/2021 00:00:00 +1100,kWh,109.0
Submeter - UBI: Building NP - Solar generated - Device 1813,02/02/2021 00:00:00 +1100,kWh,129.6
Submeter - UBI: Building NP - Solar generated - Device 1813,03/02/2021 00:00:00 +1100,kWh,192.2
Submeter - UBI: Building NP - Solar generated - Device 1813,04/02/2021 00:00:00 +1100,kWh,138.5
Submeter - UBI: Building NP - Solar generated - Device 1813,05/02/2021 00:00:00 +1100,kWh,98.7
Submeter - UBI: Building NP - Solar generated - Device 1813,06/02/2021 00:00:00 +1100,kWh,150.0
Submeter - UBI: Building NP - Solar generated - Device 1813,07/02/2021 00:00:00 +1100,kWh,133.7
Submeter - UBI: Building NP - Solar generated - Device 1813,08/02/2021 00:00:00 +1100,kWh,125.3
Submeter - UBI: Building NP - Solar generated - Device 1813,09/02/2021 00:00:00 +1100,kWh,200.8
Submeter - UBI: Building NP - Solar generated - Device 1813,10/02/2021 00:00:00 +1100,kWh,220.7
Submeter - UBI: Building NP - Solar generated - Device 1813,11/02/2021 00:00:00 +1100,kWh,112.2
Submeter - UBI: Building NP - Solar generated - Device 1813,12/02/2021 00:00:00 +1100,kWh,171.2
Submeter - UBI: Building NP - Solar generated - Device 1813,13/02/2021 00:00:00 +1100,kWh,145.2
Submeter - UBI: Building NP - Solar generated - Device 1813,14/02/2021 00:00:00 +1100,kWh,123.7
Submeter - UBI: Building NP - Solar generated - Device 1813,15/02/2021 00:00:00 +1100,kWh,186.2
Submeter - UBI: Building NP - Solar generated - Device 1813,16/02/2021 00:00:00 +1100,kWh,163.9
Submeter - UBI: Building NP - Solar generated - Device 1813,17/02/2021 00:00:00 +1100,kWh,208.9
Submeter - UBI: Building NP - Solar generated - Device 1813,18/02/2021 00:00:00 +1100,kWh,203.7
Submeter - UBI: Building NP - Solar generated - Device 1813,19/02/2021 00:00:00 +1100,kWh,204.1
Submeter - UBI: Building NP - Solar generated - Device 1813,20/02/2021 00:00:00 +1100,kWh,177.2
Submeter - UBI: Building NP - Solar generated - Device 1813,21/02/2021 00:00:00 +1100,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1813,22/02/2021 00:00:00 +1100,kWh,131.1
Submeter - UBI: Building NP - Solar generated - Device 1813,23/02/2021 00:00:00 +1100,kWh,173.6
Submeter - UBI: Building NP - Solar generated - Device 1813,24/02/2021 00:00:00 +1100,kWh,122.0
Submeter - UBI: Building NP - Solar generated - Device 1813,25/02/2021 00:00:00 +1100,kWh,171.5
Submeter - UBI: Building NP - Solar generated - Device 1813,26/02/2021 00:00:00 +1100,kWh,144.1
Submeter - UBI: Building NP - Solar generated - Device 1813,27/02/2021 00:00:00 +1100,kWh,77.2
Submeter - UBI: Building NP - Solar generated - Device 1813,28/02/2021 00:00:00 +1100,kWh,172.6
Submeter - UBI: Building NP - Solar generated - Device 1813,01/03/2021 00:00:00 +1100,kWh,153.3
Submeter - UBI: Building NP - Solar generated - Device 1813,02/03/2021 00:00:00 +1100,kWh,96.2
Submeter - UBI: Building NP - Solar generated - Device 1813,03/03/2021 00:00:00 +1100,kWh,101.2
Submeter - UBI: Building NP - Solar generated - Device 1813,04/03/2021 00:00:00 +1100,kWh,102.9
Submeter - UBI: Building NP - Solar generated - Device 1813,05/03/2021 00:00:00 +1100,kWh,86.4
Submeter - UBI: Building NP - Solar generated - Device 1813,06/03/2021 00:00:00 +1100,kWh,194.2
Submeter - UBI: Building NP - Solar generated - Device 1813,07/03/2021 00:00:00 +1100,kWh,157.9
Submeter - UBI: Building NP - Solar generated - Device 1813,08/03/2021 00:00:00 +1100,kWh,38.9
Submeter - UBI: Building NP - Solar generated - Device 1813,09/03/2021 00:00:00 +1100,kWh,137.0
Submeter - UBI: Building NP - Solar generated - Device 1813,10/03/2021 00:00:00 +1100,kWh,170.6
Submeter - UBI: Building NP - Solar generated - Device 1813,11/03/2021 00:00:00 +1100,kWh,178.6
Submeter - UBI: Building NP - Solar generated - Device 1813,12/03/2021 00:00:00 +1100,kWh,157.71
Submeter - UBI: Building NP - Solar generated - Device 1813,13/03/2021 00:00:00 +1100,kWh,43.39
Submeter - UBI: Building NP - Solar generated - Device 1813,14/03/2021 00:00:00 +1100,kWh,128.8
Submeter - UBI: Building NP - Solar generated - Device 1813,15/03/2021 00:00:00 +1100,kWh,126.0
Submeter - UBI: Building NP - Solar generated - Device 1813,16/03/2021 00:00:00 +1100,kWh,168.4
Submeter - UBI: Building NP - Solar generated - Device 1813,17/03/2021 00:00:00 +1100,kWh,172.6
Submeter - UBI: Building NP - Solar generated - Device 1813,18/03/2021 00:00:00 +1100,kWh,172.9
Submeter - UBI: Building NP - Solar generated - Device 1813,19/03/2021 00:00:00 +1100,kWh,146.31
Submeter - UBI: Building NP - Solar generated - Device 1813,20/03/2021 00:00:00 +1100,kWh,143.59
Submeter - UBI: Building NP - Solar generated - Device 1813,21/03/2021 00:00:00 +1100,kWh,63.7
Submeter - UBI: Building NP - Solar generated - Device 1813,22/03/2021 00:00:00 +1100,kWh,70.7
Submeter - UBI: Building NP - Solar generated - Device 1813,23/03/2021 00:00:00 +1100,kWh,65.6
Submeter - UBI: Building NP - Solar generated - Device 1813,24/03/2021 00:00:00 +1100,kWh,78.2
Submeter - UBI: Building NP - Solar generated - Device 1813,25/03/2021 00:00:00 +1100,kWh,104.0
Submeter - UBI: Building NP - Solar generated - Device 1813,26/03/2021 00:00:00 +1100,kWh,121.8
Submeter - UBI: Building NP - Solar generated - Device 1813,27/03/2021 00:00:00 +1100,kWh,131.9
Submeter - UBI: Building NP - Solar generated - Device 1813,28/03/2021 00:00:00 +1100,kWh,128.6
Submeter - UBI: Building NP - Solar generated - Device 1813,29/03/2021 00:00:00 +1100,kWh,151.3
Submeter - UBI: Building NP - Solar generated - Device 1813,30/03/2021 00:00:00 +1100,kWh,160.6
Submeter - UBI: Building NP - Solar generated - Device 1813,31/03/2021 00:00:00 +1100,kWh,157.2
Submeter - UBI: Building NP - Solar generated - Device 1813,01/04/2021 00:00:00 +1100,kWh,152.8
Submeter - UBI: Building NP - Solar generated - Device 1813,02/04/2021 00:00:00 +1100,kWh,147.9
Submeter - UBI: Building NP - Solar generated - Device 1813,03/04/2021 00:00:00 +1100,kWh,151.4
Submeter - UBI: Building NP - Solar generated - Device 1813,04/04/2021 00:00:00 +1100,kWh,149.5
Submeter - UBI: Building NP - Solar generated - Device 1813,05/04/2021 00:00:00 +1000,kWh,84.6
Submeter - UBI: Building NP - Solar generated - Device 1813,06/04/2021 00:00:00 +1000,kWh,93.21
Submeter - UBI: Building NP - Solar generated - Device 1813,07/04/2021 00:00:00 +1000,kWh,59.79
Submeter - UBI: Building NP - Solar generated - Device 1813,08/04/2021 00:00:00 +1000,kWh,113.7
Submeter - UBI: Building NP - Solar generated - Device 1813,09/04/2021 00:00:00 +1000,kWh,98.6
Submeter - UBI: Building NP - Solar generated - Device 1813,10/04/2021 00:00:00 +1000,kWh,97.6
Submeter - UBI: Building NP - Solar generated - Device 1813,11/04/2021 00:00:00 +1000,kWh,113.9
Submeter - UBI: Building NP - Solar generated - Device 1813,12/04/2021 00:00:00 +1000,kWh,102.1
Submeter - UBI: Building NP - Solar generated - Device 1813,13/04/2021 00:00:00 +1000,kWh,89.1
Submeter - UBI: Building NP - Solar generated - Device 1813,14/04/2021 00:00:00 +1000,kWh,123.2
Submeter - UBI: Building NP - Solar generated - Device 1813,15/04/2021 00:00:00 +1000,kWh,105.3
Submeter - UBI: Building NP - Solar generated - Device 1813,16/04/2021 00:00:00 +1000,kWh,56.2
Submeter - UBI: Building NP - Solar generated - Device 1813,17/04/2021 00:00:00 +1000,kWh,88.5
Submeter - UBI: Building NP - Solar generated - Device 1813,18/04/2021 00:00:00 +1000,kWh,4.9
Submeter - UBI: Building NP - Solar generated - Device 1813,19/04/2021 00:00:00 +1000,kWh,73.7
Submeter - UBI: Building NP - Solar generated - Device 1813,20/04/2021 00:00:00 +1000,kWh,37.5
Submeter - UBI: Building NP - Solar generated - Device 1813,21/04/2021 00:00:00 +1000,kWh,95.5
Submeter - UBI: Building NP - Solar generated - Device 1813,22/04/2021 00:00:00 +1000,kWh,64.6
Submeter - UBI: Building NP - Solar generated - Device 1813,23/04/2021 00:00:00 +1000,kWh,66.7
Submeter - UBI: Building NP - Solar generated - Device 1813,24/04/2021 00:00:00 +1000,kWh,88.0
Submeter - UBI: Building NP - Solar generated - Device 1813,25/04/2021 00:00:00 +1000,kWh,80.5
Submeter - UBI: Building NP - Solar generated - Device 1813,26/04/2021 00:00:00 +1000,kWh,75.7
Submeter - UBI: Building NP - Solar generated - Device 1813,27/04/2021 00:00:00 +1000,kWh,59.7
Submeter - UBI: Building NP - Solar generated - Device 1813,28/04/2021 00:00:00 +1000,kWh,65.6
Submeter - UBI: Building NP - Solar generated - Device 1813,29/04/2021 00:00:00 +1000,kWh,116.5
Submeter - UBI: Building NP - Solar generated - Device 1813,30/04/2021 00:00:00 +1000,kWh,114.0
Submeter - UBI: Building NP - Solar generated - Device 1813,01/05/2021 00:00:00 +1000,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1813,02/05/2021 00:00:00 +1000,kWh,80.3
Submeter - UBI: Building NP - Solar generated - Device 1813,03/05/2021 00:00:00 +1000,kWh,58.6
Submeter - UBI: Building NP - Solar generated - Device 1813,04/05/2021 00:00:00 +1000,kWh,34.5
Submeter - UBI: Building NP - Solar generated - Device 1813,05/05/2021 00:00:00 +1000,kWh,77.3
Submeter - UBI: Building NP - Solar generated - Device 1813,06/05/2021 00:00:00 +1000,kWh,87.8
Submeter - UBI: Building NP - Solar generated - Device 1813,07/05/2021 00:00:00 +1000,kWh,69.6
Submeter - UBI: Building NP - Solar generated - Device 1813,08/05/2021 00:00:00 +1000,kWh,85.8
Submeter - UBI: Building NP - Solar generated - Device 1813,09/05/2021 00:00:00 +1000,kWh,100.5
Submeter - UBI: Building NP - Solar generated - Device 1813,10/05/2021 00:00:00 +1000,kWh,37.9
Submeter - UBI: Building NP - Solar generated - Device 1813,11/05/2021 00:00:00 +1000,kWh,35.0
Submeter - UBI: Building NP - Solar generated - Device 1813,12/05/2021 00:00:00 +1000,kWh,92.8
Submeter - UBI: Building NP - Solar generated - Device 1813,13/05/2021 00:00:00 +1000,kWh,35.7
Submeter - UBI: Building NP - Solar generated - Device 1813,14/05/2021 00:00:00 +1000,kWh,92.4
Submeter - UBI: Building NP - Solar generated - Device 1813,15/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1813,16/05/2021 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1813,17/05/2021 00:00:00 +1000,kWh,70.3
Submeter - UBI: Building NP - Solar generated - Device 1813,18/05/2021 00:00:00 +1000,kWh,68.1
Submeter - UBI: Building NP - Solar generated - Device 1813,19/05/2021 00:00:00 +1000,kWh,88.9
Submeter - UBI: Building NP - Solar generated - Device 1813,20/05/2021 00:00:00 +1000,kWh,52.3
Submeter - UBI: Building NP - Solar generated - Device 1813,21/05/2021 00:00:00 +1000,kWh,103.9
Submeter - UBI: Building NP - Solar generated - Device 1813,22/05/2021 00:00:00 +1000,kWh,103.3
Submeter - UBI: Building NP - Solar generated - Device 1813,23/05/2021 00:00:00 +1000,kWh,97.3
Submeter - UBI: Building NP - Solar generated - Device 1813,24/05/2021 00:00:00 +1000,kWh,69.9
Submeter - UBI: Building NP - Solar generated - Device 1813,25/05/2021 00:00:00 +1000,kWh,25.8
Submeter - UBI: Building NP - Solar generated - Device 1813,26/05/2021 00:00:00 +1000,kWh,72.2
Submeter - UBI: Building NP - Solar generated - Device 1813,27/05/2021 00:00:00 +1000,kWh,72.5
Submeter - UBI: Building NP - Solar generated - Device 1813,28/05/2021 00:00:00 +1000,kWh,41.7
Submeter - UBI: Building NP - Solar generated - Device 1813,29/05/2021 00:00:00 +1000,kWh,48.8
Submeter - UBI: Building NP - Solar generated - Device 1813,30/05/2021 00:00:00 +1000,kWh,91.2
Submeter - UBI: Building NP - Solar generated - Device 1813,31/05/2021 00:00:00 +1000,kWh,94.1
Submeter - UBI: Building NP - Solar generated - Device 1813,01/06/2021 00:00:00 +1000,kWh,49.4
Submeter - UBI: Building NP - Solar generated - Device 1813,02/06/2021 00:00:00 +1000,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1813,03/06/2021 00:00:00 +1000,kWh,86.9
Submeter - UBI: Building NP - Solar generated - Device 1813,04/06/2021 00:00:00 +1000,kWh,64.8
Submeter - UBI: Building NP - Solar generated - Device 1813,05/06/2021 00:00:00 +1000,kWh,54.4
Submeter - UBI: Building NP - Solar generated - Device 1813,06/06/2021 00:00:00 +1000,kWh,61.5
Submeter - UBI: Building NP - Solar generated - Device 1813,07/06/2021 00:00:00 +1000,kWh,56.5
Submeter - UBI: Building NP - Solar generated - Device 1813,08/06/2021 00:00:00 +1000,kWh,51.1
Submeter - UBI: Building NP - Solar generated - Device 1813,09/06/2021 00:00:00 +1000,kWh,29.1
Submeter - UBI: Building NP - Solar generated - Device 1813,10/06/2021 00:00:00 +1000,kWh,17.2
Submeter - UBI: Building NP - Solar generated - Device 1813,11/06/2021 00:00:00 +1000,kWh,61.6
Submeter - UBI: Building NP - Solar generated - Device 1813,12/06/2021 00:00:00 +1000,kWh,66.4
Submeter - UBI: Building NP - Solar generated - Device 1813,13/06/2021 00:00:00 +1000,kWh,59.1
Submeter - UBI: Building NP - Solar generated - Device 1813,14/06/2021 00:00:00 +1000,kWh,50.6
Submeter - UBI: Building NP - Solar generated - Device 1813,15/06/2021 00:00:00 +1000,kWh,49.7
Submeter - UBI: Building NP - Solar generated - Device 1813,16/06/2021 00:00:00 +1000,kWh,44.7
Submeter - UBI: Building NP - Solar generated - Device 1813,17/06/2021 00:00:00 +1000,kWh,32.9
Submeter - UBI: Building NP - Solar generated - Device 1813,18/06/2021 00:00:00 +1000,kWh,47.0
Submeter - UBI: Building NP - Solar generated - Device 1813,19/06/2021 00:00:00 +1000,kWh,64.5
Submeter - UBI: Building NP - Solar generated - Device 1813,20/06/2021 00:00:00 +1000,kWh,56.8
Submeter - UBI: Building NP - Solar generated - Device 1813,21/06/2021 00:00:00 +1000,kWh,86.9
Submeter - UBI: Building NP - Solar generated - Device 1813,22/06/2021 00:00:00 +1000,kWh,55.3
Submeter - UBI: Building NP - Solar generated - Device 1813,23/06/2021 00:00:00 +1000,kWh,26.6
Submeter - UBI: Building NP - Solar generated - Device 1813,24/06/2021 00:00:00 +1000,kWh,57.4
Submeter - UBI: Building NP - Solar generated - Device 1813,25/06/2021 00:00:00 +1000,kWh,49.5
Submeter - UBI: Building NP - Solar generated - Device 1813,26/06/2021 00:00:00 +1000,kWh,55.9
Submeter - UBI: Building NP - Solar generated - Device 1813,27/06/2021 00:00:00 +1000,kWh,71.2
Submeter - UBI: Building NP - Solar generated - Device 1813,28/06/2021 00:00:00 +1000,kWh,88.3
Submeter - UBI: Building NP - Solar generated - Device 1813,29/06/2021 00:00:00 +1000,kWh,84.5
Submeter - UBI: Building NP - Solar generated - Device 1813,30/06/2021 00:00:00 +1000,kWh,84.1
Submeter - UBI: Building NP - Solar generated - Device 1813,01/07/2021 00:00:00 +1000,kWh,64.2
Submeter - UBI: Building NP - Solar generated - Device 1813,02/07/2021 00:00:00 +1000,kWh,66.4
Submeter - UBI: Building NP - Solar generated - Device 1813,03/07/2021 00:00:00 +1000,kWh,0.0
Submeter - UBI: Building NP - Solar generated - Device 1813,04/07/2021 00:00:00 +1000,kWh,66.7
Submeter - UBI: Building NP - Solar generated - Device 1813,05/07/2021 00:00:00 +1000,kWh,57.0
Submeter - UBI: Building NP - Solar generated - Device 1813,06/07/2021 00:00:00 +1000,kWh,65.5
Submeter - UBI: Building NP - Solar generated - Device 1813,07/07/2021 00:00:00 +1000,kWh,63.3
Submeter - UBI: Building NP - Solar generated - Device 1813,08/07/2021 00:00:00 +1000,kWh,87.1
Submeter - UBI: Building NP - Solar generated - Device 1813,09/07/2021 00:00:00 +1000,kWh,70.6
Submeter - UBI: Building NP - Solar generated - Device 1813,10/07/2021 00:00:00 +1000,kWh,89.6
Submeter - UBI: Building NP - Solar generated - Device 1813,11/07/2021 00:00:00 +1000,kWh,57.6
Submeter - UBI: Building NP - Solar generated - Device 1813,12/07/2021 00:00:00 +1000,kWh,66.3
Submeter - UBI: Building NP - Solar generated - Device 1813,13/07/2021 00:00:00 +1000,kWh,52.3
Submeter - UBI: Building NP - Solar generated - Device 1813,14/07/2021 00:00:00 +1000,kWh,39.5
Submeter - UBI: Building NP - Solar generated - Device 1813,15/07/2021 00:00:00 +1000,kWh,91.2
Submeter - UBI: Building NP - Solar generated - Device 1813,16/07/2021 00:00:00 +1000,kWh,58.8
